game,combination,draw_date,jackpot_php,winners
6D Lotto,9-2-2-1-3-1,10/16/2021,2988357.54,0
6D Lotto,8-4-9-3-0-0,10/19/2021,3516951.84,0
6D Lotto,5-1-2-1-1-9,10/21/2021,3566951.00,1
6D Lotto,5-7-5-6-9-6,10/23/2021,373397.44,0
6D Lotto,6-9-7-8-1-2,10/26/2021,678072.36,0
6D Lotto,3-3-0-6-6-3,10/28/2021,1012231.92,0
6D Lotto,8-7-6-7-7-9,10/30/2021,1408097.42,0
6D Lotto,3-1-3-9-4-3,11/2/2021,1738410.00,0
6D Lotto,1-9-4-8-1-9,11/4/2021,1788410.00,0
6D Lotto,6-0-0-2-9-7,11/6/2021,2224360.96,0
6D Lotto,2-6-7-9-5-3,11/9/2021,2575371.06,0
6D Lotto,5-0-4-4-4-3,11/11/2021,3094569.64,0
6D Lotto,7-1-7-3-4-2,11/13/2021,3434616.00,1
6D Lotto,0-7-5-4-0-6,11/16/2021,338312.00,1
6D Lotto,3-6-2-8-0-3,11/18/2021,352157.94,0
6D Lotto,4-9-4-7-6-5,11/20/2021,706267.88,0
6D Lotto,1-1-7-9-4-8,11/23/2021,756267.88,0
6D Lotto,5-6-8-4-3-3,11/25/2021,1168708.28,0
6D Lotto,7-8-3-3-6-3,11/27/2021,1512254.04,0
6D Lotto,9-8-2-5-1-8,11/30/2021,1562254.04,0
6D Lotto,4-6-4-2-8-2,12/2/2021,1917815.00,1
6D Lotto,1-9-5-0-5-9,12/4/2021,181394.00,1
6D Lotto,4-0-8-0-8-6,12/7/2021,550207.82,0
6D Lotto,9-0-9-3-6-4,12/9/2021,1033680.48,0
6D Lotto,0-1-4-7-3-3,12/11/2021,1268753.32,0
6D Lotto,6-0-2-4-4-8,12/14/2021,1707553.78,0
6D Lotto,4-3-9-1-8-8,12/16/2021,2222872.80,0
6D Lotto,7-0-9-2-2-2,12/18/2021,2463935.00,1
6D Lotto,7-7-9-7-2-9,12/21/2021,280382.36,0
6D Lotto,9-9-2-0-9-9,12/23/2021,775709.32,0
6D Lotto,5-0-9-3-4-4,12/28/2021,1327213.22,0
6D Lotto,4-7-7-6-3-4,12/30/2021,1625721.02,0
6D Lotto,0-0-9-2-8-9,1/6/2022,2450826.54,0
6D Lotto,3-8-4-0-6-8,1/4/2022,2050478.48,0
6D Lotto,0-6-4-9-2-0,1/8/2022,2809566.10,0
6D Lotto,7-3-1-3-6-8,1/11/2022,2944669.82,0
6D Lotto,7-8-8-2-0-6,1/13/2022,3097695.50,0
6D Lotto,2-0-2-3-5-9,1/15/2022,3147695.50,0
6D Lotto,8-9-0-6-3-8,1/18/2022,3662647.72,0
6D Lotto,6-6-4-6-3-7,1/20/2022,4174117.42,0
6D Lotto,7-0-4-0-5-2,1/22/2022,4484469.88,0
6D Lotto,1-1-1-2-6-2,1/25/2022,2267234.00,2
6D Lotto,2-8-3-1-0-8,1/27/2022,150000.00,1
6D Lotto,9-9-4-7-4-7,1/29/2022,391865.76,0
6D Lotto,7-7-2-8-1-3,2/1/2022,441865.76,0
6D Lotto,5-4-7-0-4-5,2/3/2022,839127.04,0
6D Lotto,3-7-9-5-3-6,2/5/2022,1353412.90,0
6D Lotto,6-6-8-1-5-9,2/8/2022,1787466.76,0
6D Lotto,8-7-9-2-4-8,2/10/2022,2062932.30,0
6D Lotto,2-0-7-6-3-9,2/12/2022,2486390.56,0
6D Lotto,8-6-6-2-2-4,2/15/2022,2792884.70,0
6D Lotto,9-2-6-7-9-5,2/17/2022,3327906.82,0
6D Lotto,7-2-0-8-3-9,2/19/2022,3928281.80,0
6D Lotto,5-0-6-1-2-4,2/22/2022,4313133.36,0
6D Lotto,0-8-5-4-1-4,2/24/2022,4489788.90,0
6D Lotto,2-5-4-0-8-3,2/26/2022,4886955.00,1
6D Lotto,8-1-9-2-0-1,3/1/2022,258121.56,0
6D Lotto,9-0-1-5-4-2,3/3/2022,645611.02,0
6D Lotto,6-0-8-2-0-7,3/5/2022,1142345.60,0
6D Lotto,2-2-6-2-4-5,3/8/2022,1497290.56,0
6D Lotto,8-7-9-0-9-2,3/10/2022,1996968.58,0
6D Lotto,4-1-9-6-1-5,3/12/2022,2228109.64,0
6D Lotto,4-5-9-1-1-8,3/15/2022,1268048.00,2
6D Lotto,7-9-6-1-7-0,3/17/2022,486257.18,0
6D Lotto,7-7-6-6-6-6,3/19/2022,722435.08,0
6D Lotto,2-3-5-2-0-6,3/22/2022,1105649.00,1
6D Lotto,2-4-0-6-7-2,3/24/2022,312860.46,0
6D Lotto,3-9-8-9-1-8,3/26/2022,609427.94,0
6D Lotto,8-1-7-6-7-2,3/29/2022,973546.98,0
6D Lotto,7-5-1-1-1-8,3/31/2022,1023546.98,0
6D Lotto,8-0-6-7-0-6,4/2/2022,1073546.98,0
6D Lotto,7-5-9-4-2-9,4/5/2022,1419377.84,0
6D Lotto,1-9-0-3-7-5,4/7/2022,1736424.10,0
6D Lotto,4-3-9-6-8-6,4/9/2022,2222234.56,0
6D Lotto,3-0-4-6-9-9,4/12/2022,2725672.28,0
6D Lotto,2-1-5-0-5-0,4/19/2022,2829265.86,0
6D Lotto,0-9-4-4-6-4,4/21/2022,3168454.00,1
6D Lotto,6-4-7-5-4-4,4/23/2022,228499.96,0
6D Lotto,0-7-8-5-5-0,4/26/2022,624536.50,0
6D Lotto,8-0-9-0-8-8,4/28/2022,1029517.06,0
6D Lotto,2-0-9-2-9-9,4/30/2022,1431259.10,0
6D Lotto,5-4-2-7-7-7,5/3/2022,1481259.10,0
6D Lotto,6-6-9-8-6-9,5/5/2022,1816315.22,0
6D Lotto,9-0-4-8-5-4,5/7/2022,2223385.18,0
6D Lotto,3-7-5-5-7-5,5/10/2022,2620460.00,1
6D Lotto,4-4-3-0-9-6,5/12/2022,330143.62,0
6D Lotto,5-3-5-3-8-6,5/14/2022,744767.68,0
6D Lotto,7-6-7-7-8-6,5/17/2022,1100873.22,0
6D Lotto,9-5-2-2-6-6,5/19/2022,1440587.36,0
6D Lotto,9-2-8-9-7-7,5/21/2022,1764310.94,0
6D Lotto,9-9-1-6-2-6,5/24/2022,1839481.72,0
6D Lotto,6-9-8-5-2-6,5/26/2022,2153628.80,0
6D Lotto,6-4-3-2-7-1,5/28/2022,2761182.06,0
6D Lotto,9-3-3-1-9-1,5/31/2022,3172430.90,0
6D Lotto,0-6-5-9-7-1,6/2/2022,3583353.90,0
6D Lotto,6-7-4-5-5-7,6/4/2022,1816676.00,2
6D Lotto,1-9-2-1-5-1,6/7/2022,150000.00,0
6D Lotto,5-5-6-4-1-5,6/9/2022,417484.00,1
6D Lotto,7-2-7-9-8-2,6/11/2022,385808.08,0
6D Lotto,1-8-7-2-7-9,6/14/2022,607873.04,0
6D Lotto,9-6-0-2-4-7,6/16/2022,1041697.78,0
6D Lotto,7-9-0-7-8-9,6/18/2022,1588152.70,0
6D Lotto,7-3-3-0-1-9,6/21/2022,1761840.92,0
6D Lotto,4-0-5-0-9-9,6/23/2022,2244653.00,1
6D Lotto,8-2-6-4-9-9,6/25/2022,150000.00,0
6D Lotto,6-6-1-1-3-9,6/28/2022,275455.00,1
6D Lotto,6-9-2-7-5-0,6/30/2022,150000.00,0
6D Lotto,4-2-5-0-3-0,7/2/2022,462380.38,0
6D Lotto,3-2-9-8-9-2,7/5/2022,979748.48,0
6D Lotto,3-8-7-7-2-6,7/7/2022,1162156.36,0
6D Lotto,5-6-4-1-9-1,7/9/2022,1713058.10,0
6D Lotto,8-5-3-9-1-1,7/12/2022,1892639.18,0
6D Lotto,2-2-8-5-5-8,7/14/2022,2234951.26,0
6D Lotto,1-6-1-6-7-2,7/16/2022,2284951.00,1
6D Lotto,1-2-1-5-8-0,7/19/2022,150000.00,2
6D Lotto,4-6-3-4-3-3,7/21/2022,368553.30,0
6D Lotto,3-5-2-4-1-3,7/23/2022,418553.30,0
6D Lotto,0-4-8-8-5-4,7/26/2022,867819.72,0
6D Lotto,7-3-6-2-9-0,7/28/2022,1341316.64,0
6D Lotto,1-6-4-7-9-7,7/30/2022,1698363.70,0
6D Lotto,3-2-6-1-2-8,8/2/2022,1887908.60,0
6D Lotto,3-3-1-5-2-7,8/4/2022,1966185.30,0
6D Lotto,6-3-3-8-7-7,8/6/2022,2588682.02,0
6D Lotto,6-3-5-9-6-3,8/9/2022,2638682.00,1
6D Lotto,6-1-9-5-6-6,8/11/2022,304448.00,1
6D Lotto,6-9-4-9-2-5,8/13/2022,386601.74,0
6D Lotto,9-7-4-9-7-9,8/16/2022,923306.08,0
6D Lotto,8-9-2-6-6-3,8/18/2022,1110164.74,0
6D Lotto,9-0-3-6-6-1,8/20/2022,1639118.46,0
6D Lotto,4-8-9-7-0-2,8/23/2022,2178189.14,0
6D Lotto,4-1-2-0-1-9,8/25/2022,2228189.14,0
6D Lotto,0-7-4-9-3-1,8/27/2022,2699409.00,1
6D Lotto,3-7-8-4-8-1,8/30/2022,409470.72,0
6D Lotto,4-3-7-8-6-4,9/1/2022,804959.42,0
6D Lotto,9-2-6-9-1-6,9/3/2022,1056505.16,0
6D Lotto,1-0-2-8-3-0,9/6/2022,368835.00,3
6D Lotto,1-2-8-6-1-3,9/8/2022,150000.00,0
6D Lotto,4-1-4-3-2-9,9/10/2022,150000.00,0
6D Lotto,0-6-8-7-4-1,9/13/2022,611156.12,0
6D Lotto,3-6-7-3-5-2,9/15/2022,1057874.72,0
6D Lotto,3-7-1-2-3-5,9/17/2022,1249857.30,0
6D Lotto,3-7-1-2-3-5,9/17/2022,1249857.30,0
6D Lotto,8-3-7-7-9-7,9/20/2022,1805650.84,0
6D Lotto,7-7-7-0-8-2,9/22/2022,2287479.54,0
6D Lotto,6-1-3-4-9-2,9/24/2022,2862660.86,0
6D Lotto,7-7-3-6-5-7,9/27/2022,3350178.76,0
6D Lotto,3-7-1-9-7-9,9/29/2022,3400178.76,0
6D Lotto,7-0-2-2-4-5,10/1/2022,3538162.00,1
6D Lotto,0-2-2-0-1-2,10/4/2022,150000.00,0
6D Lotto,9-7-7-8-9-1,10/6/2022,384057.54,0
6D Lotto,4-3-0-9-6-9,10/8/2022,665773.52,0
6D Lotto,7-2-1-6-2-9,10/11/2022,715773.52,0
6D Lotto,4-7-0-6-4-6,10/13/2022,1269454.26,0
6D Lotto,0-1-1-3-8-2,10/15/2022,1319454.00,1
6D Lotto,6-8-9-6-4-9,10/18/2022,503118.68,0
6D Lotto,0-7-3-8-4-3,10/20/2022,907987.68,0
6D Lotto,6-9-2-3-3-8,10/22/2022,1450312.54,0
6D Lotto,7-4-6-8-6-4,10/25/2022,1541487.00,1
6D Lotto,5-8-2-1-9-2,10/27/2022,473967.32,0
6D Lotto,0-8-8-8-9-7,10/29/2022,798990.10,0
6D Lotto,6-4-5-5-2-1,11/1/2022,926657.98,0
6D Lotto,6-8-8-0-2-3,11/3/2022,1413799.34,0
6D Lotto,9-1-8-1-0-3,11/5/2022,1790922.00,1
6D Lotto,7-0-9-2-4-9,11/8/2022,465466.46,0
6D Lotto,2-9-8-0-4-0,11/10/2022,972945.94,0
6D Lotto,2-4-7-4-3-0,11/12/2022,1168169.62,0
6D Lotto,1-9-7-5-3-1,11/15/2022,304542.00,4
6D Lotto,5-9-4-3-3-3,11/17/2022,538458.74,0
6D Lotto,5-8-7-7-1-2,11/19/2022,1009999.88,0
6D Lotto,4-6-0-8-3-0,11/22/2022,1429876.88,0
6D Lotto,5-6-5-6-1-6,11/24/2022,1563555.44,0
6D Lotto,4-1-3-0-4-4,11/26/2022,1879968.64,0
6D Lotto,2-4-9-3-5-1,11/29/2022,2422754.24,0
6D Lotto,3-6-7-9-3-6,12/1/2022,2963462.52,0
6D Lotto,4-1-7-3-0-9,12/3/2022,3343051.86,0
6D Lotto,2-9-3-6-4-9,12/6/2022,3733822.22,0
6D Lotto,7-0-9-6-0-5,12/8/2022,4271382.18,0
6D Lotto,4-4-3-4-6-0,12/10/2022,4952181.80,0
6D Lotto,0-0-9-0-9-3,12/13/2022,5651422.38,0
6D Lotto,6-8-1-4-7-7,12/15/2022,6197990.30,0
6D Lotto,6-4-1-2-9-9,12/17/2022,6643560.22,0
6D Lotto,0-7-9-3-3-4,12/20/2022,7412526.70,0
6D Lotto,0-4-9-7-5-0,12/22/2022,8103330.00,1
6D Lotto,0-4-7-3-0-7,12/24/2022,415194.50,0
6D Lotto,7-8-8-6-8-5,12/27/2022,989885.00,1
6D Lotto,5-2-8-1-3-8,12/29/2022,295398.22,0
6D Lotto,5-7-5-2-6-3,12/31/2022,653454.42,0
6D Lotto,4-6-8-9-6-7,1/3/2023,1076720.48,0
6D Lotto,1-2-7-5-9-7,1/5/2023,1127220.54,0
6D Lotto,8-0-0-3-9-3,1/7/2023,1744881.76,0
6D Lotto,3-4-5-9-2-0,1/10/2023,2181742.66,0
6D Lotto,1-5-7-3-8-8,1/12/2023,2468985.88,0
6D Lotto,4-6-2-5-0-0,1/14/2023,2955750.02,0
6D Lotto,7-5-1-9-9-4,1/17/2023,3005750.02,0
6D Lotto,5-2-2-3-5-0,1/19/2023,3271103.58,0
6D Lotto,2-7-0-7-3-2,1/21/2023,3915876.70,0
6D Lotto,4-5-5-5-2-0,1/24/2023,4480772.58,0
6D Lotto,8-1-2-9-1-9,1/26/2023,4530772.58,0
6D Lotto,6-3-2-7-2-3,1/28/2023,4580772.58,0
6D Lotto,0-5-5-9-0-2,1/31/2023,5072868.74,0
6D Lotto,2-1-5-3-1-0,2/2/2023,5122868.00,1
6D Lotto,7-9-6-4-8-0,2/4/2023,481190.28,0
6D Lotto,5-3-7-2-9-0,2/7/2023,1058384.00,1
6D Lotto,1-5-6-2-5-0,2/9/2023,150000.00,2
6D Lotto,5-4-7-4-0-9,2/11/2023,557004.64,0
6D Lotto,4-6-1-9-5-8,2/14/2023,303502.00,2
6D Lotto,4-3-4-7-3-7,2/16/2023,514845.72,0
6D Lotto,9-2-7-4-8-0,2/18/2023,963073.36,0
6D Lotto,0-3-9-3-7-8,2/21/2023,1592125.32,0
6D Lotto,4-4-0-8-6-1,2/23/2023,2257228.52,0
6D Lotto,8-9-0-0-8-4,2/25/2023,2933786.00,0
6D Lotto,7-5-0-0-5-2,2/28/2023,3505820.12,0
6D Lotto,6-0-5-6-4-8,3/2/2023,4134638.04,0
6D Lotto,2-3-1-4-2-4,3/4/2023,4184638.00,1
6D Lotto,1-9-9-1-7-8,3/7/2023,150000.00,0
6D Lotto,8-3-0-6-7-0,3/9/2023,327218.40,0
6D Lotto,5-1-7-9-1-7,3/11/2023,175126.00,3
6D Lotto,2-6-9-8-4-3,3/14/2023,500060.28,0
6D Lotto,7-8-1-6-0-2,3/16/2023,691286.00,1
6D Lotto,9-9-0-8-9-7,3/18/2023,540944.60,0
6D Lotto,7-3-7-8-2-0,3/21/2023,871639.88,0
6D Lotto,0-0-2-0-3-6,3/23/2023,1249537.40,0
6D Lotto,5-1-2-0-7-1,3/25/2023,1677627.52,0
6D Lotto,6-9-8-5-0-9,3/28/2023,2269614.36,0
6D Lotto,5-8-4-0-3-3,3/30/2023,2839980.32,0
6D Lotto,5-6-2-0-5-1,4/1/2023,3389551.92,0
6D Lotto,2-5-2-9-8-0,4/4/2023,3779382.40,0
6D Lotto,2-6-2-1-5-6,4/11/2023,4136798.68,0
6D Lotto,2-0-5-5-5-3,4/13/2023,4499891.56,0
6D Lotto,9-3-0-0-4-1,4/15/2023,5163646.76,0
6D Lotto,9-3-3-3-4-2,4/18/2023,5928145.64,0
6D Lotto,3-2-4-7-6-9,4/20/2023,6251714.72,0
6D Lotto,4-7-7-2-2-2,4/22/2023,3314706.00,2
6D Lotto,4-7-1-2-1-4,4/25/2023,150000.00,0
6D Lotto,8-8-9-9-2-7,4/27/2023,243681.00,1
6D Lotto,0-7-4-2-6-9,4/29/2023,435967.12,0
6D Lotto,7-5-8-7-5-3,5/2/2023,485967.12,0
6D Lotto,1-4-5-1-3-4,5/4/2023,886597.92,0
6D Lotto,6-1-0-3-7-2,5/6/2023,1207719.04,0
6D Lotto,9-3-2-4-1-3,5/9/2023,1485439.04,0
6D Lotto,0-4-2-0-7-3,5/11/2023,1535439.00,1
6D Lotto,9-9-8-2-9-9,5/13/2023,264181.72,0
6D Lotto,8-9-5-4-8-1,5/16/2023,812805.80,0
6D Lotto,1-4-3-1-1-6,5/18/2023,862805.80,0
6D Lotto,0-5-3-5-7-7,5/20/2023,947436.96,0
6D Lotto,6-0-5-0-4-0,5/23/2023,1585104.00,1
6D Lotto,8-9-4-6-4-7,5/25/2023,514854.08,0
6D Lotto,3-6-3-1-1-0,5/27/2023,564854.08,0
6D Lotto,1-3-2-4-9-1,5/30/2023,614854.08,0
6D Lotto,2-6-2-2-0-8,6/1/2023,848161.52,0
6D Lotto,8-8-5-4-0-4,6/3/2023,1457910.44,0
6D Lotto,7-5-7-7-7-1,6/6/2023,2000032.92,0
6D Lotto,6-2-7-1-6-1,6/8/2023,2544642.00,1
6D Lotto,9-1-7-9-4-5,6/10/2023,516247.48,0
6D Lotto,5-5-2-6-0-3,6/13/2023,899168.00,0
6D Lotto,7-6-6-9-7-9,6/15/2023,1463487.00,0
6D Lotto,5-1-0-9-2-3,6/17/2023,756743.00,2
6D Lotto,3-9-4-5-9-4,6/20/2023,676013.00,0
6D Lotto,9-6-8-6-4-8,6/22/2023,1270502.00,0
6D Lotto,5-1-8-0-0-6,6/24/2023,1594935.36,0
6D Lotto,8-2-6-9-5-8,6/27/2023,1928493.24,0
6D Lotto,1-7-0-4-0-3,6/29/2023,2227644.96,0
6D Lotto,8-3-8-6-3-7,7/1/2023,2865005.24,0
6D Lotto,1-9-6-0-1-3,7/4/2023,2915005.24,0
6D Lotto,2-8-0-2-2-1,7/6/2023,2965005.24,0
6D Lotto,1-1-4-5-2-2,7/8/2023,3015005.24,0
6D Lotto,3-9-2-9-2-0,7/11/2023,3253287.44,0
6D Lotto,9-9-1-5-6-3,7/13/2023,3672967.68,0
6D Lotto,0-8-4-6-2-3,7/15/2023,3941537.72,0
6D Lotto,8-2-5-1-0-0,7/18/2023,4547181.56,0
6D Lotto,7-0-4-0-9-0,7/20/2023,5197165.24,0
6D Lotto,8-0-5-7-3-9,7/22/2023,6124033.00,1
6D Lotto,8-8-7-0-1-4,7/25/2023,258426.28,0
6D Lotto,7-3-2-9-5-4,7/27/2023,659318.32,0
6D Lotto,2-5-6-9-2-2,7/29/2023,1000343.24,0
6D Lotto,9-8-2-3-5-8,8/1/2023,1412163.00,1
6D Lotto,0-7-2-9-7-5,8/3/2023,150000.00,4
6D Lotto,9-2-6-7-2-5,8/5/2023,351578.84,0
6D Lotto,2-2-2-7-0-3,8/8/2023,401578.00,1
6D Lotto,4-5-4-1-2-3,8/10/2023,150000.00,0
6D Lotto,0-9-6-5-6-1,8/12/2023,562671.56,0
6D Lotto,8-4-9-7-5-8,8/15/2023,1138943.84,0
6D Lotto,0-4-6-8-1-1,8/17/2023,1537827.84,0
6D Lotto,3-1-9-3-1-6,8/19/2023,1762179.84,0
6D Lotto,6-1-6-8-8-9,8/22/2023,2326270.00,1
6D Lotto,0-0-3-3-1-5,8/24/2023,303226.68,0
6D Lotto,1-1-2-0-0-2,8/26/2023,353226.00,1
6D Lotto,8-5-0-3-4-4,8/29/2023,549136.96,0
6D Lotto,7-2-9-7-7-9,8/31/2023,199712.00,3
6D Lotto,9-6-4-3-0-7,9/2/2023,598781.28,0
6D Lotto,6-7-5-1-6-6,9/5/2023,984180.08,0
6D Lotto,3-9-1-8-4-9,9/7/2023,1385189.00,1
6D Lotto,2-0-8-0-3-2,9/9/2023,453162.60,0
6D Lotto,1-7-6-1-5-6,9/12/2023,269602.00,3
6D Lotto,1-9-7-3-2-3,9/14/2023,150000.00,2
6D Lotto,3-5-6-5-9-1,9/16/2023,604938.60,0
6D Lotto,0-4-1-7-6-6,9/19/2023,654938.00,1
6D Lotto,7-8-7-6-1-8,9/21/2023,242060.88,0
6D Lotto,9-1-4-5-3-2,9/23/2023,797486.56,0
6D Lotto,1-2-5-2-0-6,9/26/2023,847486.56,0
6D Lotto,8-0-9-2-8-0,9/28/2023,1394350.56,0
6D Lotto,0-7-2-6-1-0,9/30/2023,361087.00,4
6D Lotto,1-5-3-8-6-2,10/3/2023,381414.48,0
6D Lotto,5-1-6-7-0-0,10/5/2023,872333.00,0
6D Lotto,4-0-9-5-1-2,10/7/2023,1392445.40,0
6D Lotto,9-1-1-7-8-2,10/10/2023,1744549.04,0
6D Lotto,6-8-4-1-5-7,10/12/2023,2337665.00,1
6D Lotto,5-4-0-0-8-5,10/14/2023,624807.16,0
6D Lotto,7-7-6-1-5-1,10/17/2023,1208061.00,0
6D Lotto,0-8-2-7-5-7,10/19/2023,1258061.00,1
6D Lotto,2-2-0-8-7-4,10/21/2023,150000.00,0
6D Lotto,2-7-1-8-2-6,10/24/2023,150000.00,1
6D Lotto,0-1-7-3-5-1,10/26/2023,477081.20,0
6D Lotto,7-5-9-9-2-6,10/28/2023,648479.84,0
6D Lotto,3-2-1-6-9-9,10/31/2023,970765.92,0
6D Lotto,0-9-1-9-5-1,11/2/2023,1020765.00,1
6D Lotto,0-3-1-4-5-7,11/4/2023,150000.00,0
6D Lotto,3-8-4-2-0-5,11/7/2023,553979.52,0
6D Lotto,8-8-7-1-2-8,11/9/2023,896756.24,0
6D Lotto,2-1-2-9-5-3,11/11/2023,946756.24,0
6D Lotto,2-9-0-1-0-1,11/14/2023,1069774.12,0
6D Lotto,2-7-4-1-8-7,11/16/2023,1636058.36,0
6D Lotto,8-3-8-5-2-4,11/18/2023,2183589.08,0
6D Lotto,0-2-7-2-4-6,11/21/2023,2780613.32,0
6D Lotto,6-6-4-6-8-0,11/23/2023,3464271.80,0
6D Lotto,8-9-5-2-9-4,11/25/2023,4031435.00,1
6D Lotto,3-5-6-1-1-0,11/28/2023,309587.96,0
6D Lotto,0-2-1-1-8-2,11/30/2023,359587.00,1
6D Lotto,3-9-4-8-8-8,12/2/2023,446272.16,0
6D Lotto,6-3-9-7-2-8,12/5/2023,822517.52,0
6D Lotto,1-8-9-2-9-6,12/7/2023,1506758.72,0
6D Lotto,5-4-9-3-7-6,12/9/2023,2250550.68,0
6D Lotto,8-8-1-6-1-0,12/12/2023,1150275.00,2
6D Lotto,8-3-9-4-9-1,12/14/2023,724376.84,0
6D Lotto,7-8-9-7-6-5,12/16/2023,1352085.40,0
6D Lotto,7-9-1-5-7-0,12/19/2023,1799204.04,0
6D Lotto,7-2-6-4-8-9,12/21/2023,2429560.80,0
6D Lotto,4-1-5-0-4-4,12/23/2023,3236435.88,0
6D Lotto,6-5-2-2-2-7,12/26/2023,3369125.08,0
6D Lotto,1-7-7-8-1-2,12/28/2023,3588388.28,0
6D Lotto,9-3-8-0-2-9,12/30/2023,4287438.60,0
6D Lotto,1-1-2-7-2-5,1/2/2024,2168719.00,2
6D Lotto,0-7-8-4-1-3,1/4/2024,471115.36,0
6D Lotto,9-0-8-5-3-4,1/6/2024,1267753.80,0
6D Lotto,8-3-6-7-7-5,1/9/2024,1834046.24,0
6D Lotto,4-9-8-4-6-6,1/11/2024,2561918.40,0
6D Lotto,4-4-5-1-3-9,1/13/2024,3330335.64,0
6D Lotto,1-3-6-6-7-6,1/16/2024,3764770.72,0
6D Lotto,7-8-3-4-0-0,1/18/2024,4473516.32,0
6D Lotto,5-2-1-9-8-0,1/20/2024,4523516.32,0
6D Lotto,5-9-9-5-1-6,1/23/2024,5132162.24,0
6D Lotto,9-8-1-4-1-7,1/25/2024,5182162.24,0
6D Lotto,1-0-3-3-7-0,1/27/2024,5232162.24,0
6D Lotto,1-5-9-6-3-1,1/30/2024,5877898.00,0
6D Lotto,8-9-4-6-6-6,2/1/2024,6683154.36,0
6D Lotto,3-7-6-5-1-7,2/3/2024,7458676.28,0
6D Lotto,6-0-9-1-5-7,2/6/2024,8394151.00,1
6D Lotto,7-2-2-2-3-3,2/8/2024,286956.76,0
6D Lotto,8-0-7-8-9-7,2/10/2024,1089113.56,0
6D Lotto,1-4-4-0-6-7,2/13/2024,1498318.24,0
6D Lotto,3-7-5-0-2-5,2/15/2024,2023034.64,0
6D Lotto,2-0-6-5-5-4,2/17/2024,2602804.84,0
6D Lotto,7-2-5-8-8-5,2/20/2024,3104678.72,0
6D Lotto,3-5-9-8-5-1,2/22/2024,3991579.08,0
6D Lotto,1-7-4-3-8-5,2/24/2024,4778396.84,0
6D Lotto,4-0-5-2-9-7,2/27/2024,5570425.80,0
6D Lotto,0-0-7-8-1-6,2/29/2024,6312426.24,0
6D Lotto,8-9-4-9-9-7,3/2/2024,7186879.76,0
6D Lotto,3-7-7-5-0-1,3/5/2024,8027283.08,0
6D Lotto,4-9-0-7-5-3,3/7/2024,8962388.00,1
6D Lotto,4-1-6-8-8-1,3/9/2024,641254.60,0
6D Lotto,5-7-0-9-5-9,3/12/2024,623438.00,2
6D Lotto,2-8-9-2-5-1,3/14/2024,479298.00,1
6D Lotto,7-6-2-2-3-4,3/16/2024,532483.96,0
6D Lotto,1-1-6-0-4-4,3/19/2024,756723.60,0
6D Lotto,8-5-7-5-8-2,3/21/2024,1330262.92,0
6D Lotto,8-9-8-6-3-0,3/23/2024,1906920.20,0
6D Lotto,2-5-8-4-1-4,3/26/2024,2401620.48,0
6D Lotto,2-1-6-6-1-7,4/2/2024,2771556.00,1
6D Lotto,6-6-2-8-8-8,4/4/2024,308255.48,0
6D Lotto,9-2-8-2-9-5,4/6/2024,885210.28,0
6D Lotto,0-6-8-1-3-8,4/9/2024,1536450.96,0
6D Lotto,3-3-2-5-1-9,4/11/2024,1746749.00,1
6D Lotto,7-0-5-4-6-4,4/13/2024,547533.72,0
6D Lotto,2-5-9-9-2-9,4/16/2024,897966.12,0
6D Lotto,8-2-3-1-8-9,4/18/2024,1433607.84,0
6D Lotto,8-7-7-6-0-2,4/20/2024,2159727.00,1
6D Lotto,6-2-6-6-2-4,4/23/2024,150000.00,0
6D Lotto,2-1-2-3-2-2,4/25/2024,150000.00,3
6D Lotto,5-8-8-1-9-0,4/27/2024,593852.00,1
6D Lotto,7-2-4-5-6-3,4/30/2024,591409.72,0
6D Lotto,2-5-8-7-7-3,5/2/2024,1127642.60,0
6D Lotto,9-0-6-6-0-0,5/4/2024,1539157.00,0
6D Lotto,2-1-8-6-4-0,5/7/2024,1940394.28,0
6D Lotto,9-9-7-4-3-9,5/9/2024,2448002.12,0
6D Lotto,2-4-1-7-3-9,5/11/2024,2849957.24,0
6D Lotto,9-4-4-0-5-5,5/14/2024,3651809.00,1
6D Lotto,5-5-1-7-5-8,5/16/2024,150000.00,1
6D Lotto,6-1-5-7-5-3,5/18/2024,479721.72,0
6D Lotto,3-3-1-9-4-0,5/21/2024,572981.72,0
6D Lotto,9-4-9-6-0-9,5/23/2024,1327903.00,1
6D Lotto,5-0-6-4-4-8,5/25/2024,622498.00,0
6D Lotto,5-2-6-8-6-1,5/28/2024,1019495.56,0
6D Lotto,0-0-3-2-0-3,5/30/2024,1624721.88,0
6D Lotto,7-0-8-3-0-2,6/1/2024,1200156.00,2
6D Lotto,5-9-6-6-6-2,6/4/2024,408191.00,0
6D Lotto,4-9-2-3-5-6,6/6/2024,818226.20,0
6D Lotto,4-9-4-2-0-0,6/8/2024,1417307.40,0
6D Lotto,2-6-9-3-1-7,6/11/2024,1764993.20,0
6D Lotto,6-8-8-4-0-1,6/13/2024,2481260.16,0
6D Lotto,9-1-0-6-4-3,6/15/2024,3112033.96,0
6D Lotto,4-9-4-1-6-6,6/18/2024,3827491.00,1
6D Lotto,4-0-0-7-8-4,6/20/2024,482773.76,0
6D Lotto,6-4-2-6-6-3,6/22/2024,866305.48,0
6D Lotto,0-9-2-7-6-1,6/25/2024,916305.00,1
